,LR,Layer1,Layer2,Layer3,Layer4,Fitness,Generation
37,0.01,2.0,20.0,20.0,10.0,1.0336833430648686,0
38,0.01,2.0,20.0,20.0,20.0,0.9225773419504691,0
39,0.01,2.0,40.0,0.0,0.0,1.3818545608853703,0
40,0.01,2.0,40.0,2.0,0.0,1.3318010836423968,0
41,0.01,2.0,40.0,2.0,2.0,0.2579175156456487,0
42,0.01,2.0,40.0,2.0,10.0,0.11857374614501981,0
43,0.01,2.0,40.0,2.0,20.0,-0.0385011166242617,0
44,0.01,2.0,40.0,10.0,0.0,0.6289319630665591,0
45,0.01,2.0,40.0,10.0,2.0,1.0066242037542055,0
46,0.01,2.0,40.0,10.0,10.0,0.8449838439230617,0
47,0.01,2.0,40.0,10.0,20.0,1.076952664542302,0
48,0.01,2.0,40.0,20.0,0.0,0.9322873821134059,0
49,0.01,2.0,40.0,20.0,2.0,0.761621908373935,0
50,0.01,2.0,40.0,20.0,10.0,0.9222686716451669,0
51,0.01,2.0,40.0,20.0,20.0,1.0899874119931197,0
52,0.01,20.0,2.0,0.0,0.0,1.363247074880384,0
53,0.01,20.0,2.0,2.0,0.0,1.174312366008424,0
54,0.01,20.0,2.0,2.0,2.0,1.3315487891533895,0
55,0.01,20.0,2.0,2.0,10.0,0.616363626251849,0
56,0.01,20.0,2.0,2.0,20.0,1.343663470135226,0
57,0.01,20.0,2.0,10.0,0.0,1.1898168280543169,0
58,0.01,20.0,2.0,10.0,2.0,-0.05532327295464423,0
59,0.01,20.0,2.0,10.0,10.0,0.8309733830600171,0
60,0.01,20.0,2.0,10.0,20.0,-0.060125921949842676,0
61,0.01,20.0,2.0,20.0,0.0,-0.09238601996597118,0
62,0.01,20.0,2.0,20.0,2.0,-0.005834237890496974,0
63,0.01,20.0,2.0,20.0,10.0,-0.19873211703230842,0
64,0.01,20.0,2.0,20.0,20.0,-0.010695703847717564,0
65,0.01,20.0,10.0,0.0,0.0,1.2752443070152093,0
66,0.01,20.0,10.0,2.0,0.0,1.3488632014443958,0
67,0.01,20.0,10.0,2.0,2.0,1.0299495971876902,0
68,0.01,20.0,10.0,2.0,10.0,1.2071073595068862,0
69,0.01,20.0,10.0,2.0,20.0,0.4699012543663712,0
70,0.01,20.0,10.0,10.0,0.0,0.38785241244973667,0
71,0.01,20.0,10.0,10.0,2.0,1.081942695321992,0
72,0.01,20.0,10.0,10.0,10.0,1.2028329421058834,0
73,0.01,20.0,10.0,10.0,20.0,1.1561831826058704,0
74,0.01,20.0,10.0,20.0,0.0,1.3790320828824434,0
75,0.01,20.0,10.0,20.0,2.0,0.6229364615640754,0
76,0.01,20.0,10.0,20.0,10.0,0.6495249019590481,0
77,0.01,20.0,10.0,20.0,20.0,1.294081854748962,0
78,0.01,20.0,20.0,0.0,0.0,1.2749340823332052,0
79,0.01,20.0,20.0,2.0,0.0,1.3866333968060505,0
80,0.01,20.0,20.0,2.0,2.0,1.1721368526816387,0
81,0.01,20.0,20.0,2.0,10.0,1.1970971051757622,0
82,0.01,20.0,20.0,2.0,20.0,1.2517452797853845,0
83,0.01,20.0,20.0,10.0,0.0,1.2253286187836894,0
84,0.01,20.0,20.0,10.0,2.0,0.9230870190196769,0
85,0.01,20.0,20.0,10.0,10.0,-0.2577800973435125,0
86,0.01,20.0,20.0,10.0,20.0,-0.011598855911355566,0
87,0.01,20.0,20.0,20.0,0.0,1.1478171530011099,0
88,0.01,20.0,20.0,20.0,2.0,1.1648040117165646,0
89,0.01,20.0,20.0,20.0,10.0,1.2712859090502846,0
90,0.01,20.0,20.0,20.0,20.0,0.5576821873413049,0
91,0.01,20.0,40.0,0.0,0.0,1.2390726368794103,0
92,0.01,20.0,40.0,2.0,0.0,-0.013583067015016326,0
93,0.01,20.0,40.0,2.0,2.0,0.8858611093249307,0
94,0.01,20.0,40.0,2.0,10.0,-0.24301150493088586,0
95,0.01,20.0,40.0,2.0,20.0,-510092827.43865657,0
96,0.01,20.0,40.0,10.0,0.0,1.3497599402818363,0
97,0.01,20.0,40.0,10.0,2.0,1.0417381838774764,0
98,0.01,20.0,40.0,10.0,10.0,0.5368503722643991,0
99,0.01,20.0,40.0,10.0,20.0,1.1492033896419245,0
100,0.01,20.0,40.0,20.0,0.0,1.259097459049754,0
101,0.01,20.0,40.0,20.0,2.0,1.0916350737383285,0
102,0.01,20.0,40.0,20.0,10.0,1.2251949601922332,0
103,0.01,20.0,40.0,20.0,20.0,1.098458078771983,0
104,0.01,40.0,2.0,0.0,0.0,1.3083161409173114,0
105,0.01,40.0,2.0,2.0,0.0,0.898526600405541,0
106,0.01,40.0,2.0,2.0,2.0,-0.24221865323596514,0
107,0.01,40.0,2.0,2.0,10.0,0.9999410506414659,0
108,0.01,40.0,2.0,2.0,20.0,-0.1400447401489211,0
109,0.01,40.0,2.0,10.0,0.0,1.2177186503563928,0
110,0.01,40.0,2.0,10.0,2.0,1.1701246958081466,0
111,0.01,40.0,2.0,10.0,10.0,-0.034333335799712206,0
112,0.01,40.0,2.0,10.0,20.0,0.7613174303548917,0
113,0.01,40.0,2.0,20.0,0.0,-1.1538188646925154,0
114,0.01,40.0,2.0,20.0,2.0,1.3622776396562326,0
115,0.01,40.0,2.0,20.0,10.0,1.2888962169715783,0
116,0.01,40.0,2.0,20.0,20.0,1.1981397226151236,0
117,0.01,40.0,10.0,0.0,0.0,1.2935632274535234,0
118,0.01,40.0,10.0,2.0,0.0,0.5704933197194197,0
119,0.01,40.0,10.0,2.0,2.0,1.248767737854768,0
120,0.01,40.0,10.0,2.0,10.0,1.2777198187267098,0
121,0.01,40.0,10.0,2.0,20.0,1.026761818742322,0
122,0.01,40.0,10.0,10.0,0.0,0.6031320474808862,0
123,0.01,40.0,10.0,10.0,2.0,0.9131575323061505,0
124,0.01,40.0,10.0,10.0,10.0,1.2280755040841482,0
125,0.01,40.0,10.0,10.0,20.0,0.1714122929560975,0
126,0.01,40.0,10.0,20.0,0.0,1.355284664418195,0
127,0.01,40.0,10.0,20.0,2.0,1.3215803147174925,0
128,0.01,40.0,10.0,20.0,10.0,1.0468854126206515,0
129,0.01,40.0,10.0,20.0,20.0,-0.027338800710675848,0
130,0.01,40.0,20.0,0.0,0.0,1.0833992725001766,0
131,0.01,40.0,20.0,2.0,0.0,0.7527076440714138,0
132,0.01,40.0,20.0,2.0,2.0,-0.7571763733340618,0
133,0.01,40.0,20.0,2.0,10.0,-0.13029658164631663,0
134,0.01,40.0,20.0,2.0,20.0,0.554810030255042,0
135,0.01,40.0,20.0,10.0,0.0,1.088648164339296,0
136,0.01,40.0,20.0,10.0,2.0,-0.5175021801914332,0
137,0.01,40.0,20.0,10.0,10.0,1.1244711293977288,0
138,0.01,40.0,20.0,10.0,20.0,1.006972473280178,0
139,0.01,40.0,20.0,20.0,0.0,1.358278989702807,0
140,0.01,40.0,20.0,20.0,2.0,1.3308206080183673,0
141,0.01,40.0,20.0,20.0,10.0,1.318392648834576,0
142,0.01,40.0,20.0,20.0,20.0,0.9488591332989289,0
143,0.01,40.0,40.0,0.0,0.0,1.1614124522632512,0
144,0.01,40.0,40.0,2.0,0.0,1.0345168366896351,0
145,0.01,40.0,40.0,2.0,2.0,-0.021901608039612608,0
146,0.01,40.0,40.0,2.0,10.0,0.8473524698198235,0
147,0.01,40.0,40.0,2.0,20.0,1.3704499094430609,0
148,0.01,40.0,40.0,10.0,0.0,1.2096461573796375,0
149,0.01,40.0,40.0,10.0,2.0,-0.03738032426309412,0
150,0.01,40.0,40.0,10.0,10.0,0.054667142482712316,0
151,0.01,40.0,40.0,10.0,20.0,0.2475326195917814,0
152,0.01,40.0,40.0,20.0,0.0,1.0374772865882051,0
153,0.01,40.0,40.0,20.0,2.0,-0.02460369511099114,0
154,0.01,40.0,40.0,20.0,10.0,-0.08827020655111872,0
155,0.01,40.0,40.0,20.0,20.0,0.37298529341343145,0
