,LR,Layer1,Layer2,Layer3,Layer4,Fitness,Generation
0,0.01,2.0,2.0,0.0,0.0,1.2622624391211392,0.0
1,0.01,2.0,2.0,2.0,0.0,1.316366937063022,0.0
2,0.01,2.0,2.0,2.0,2.0,1.1474073052157203,0.0
3,0.01,2.0,2.0,2.0,10.0,1.290923283241238,0.0
4,0.01,2.0,2.0,2.0,20.0,1.3236156327295525,0.0
5,0.01,2.0,2.0,10.0,0.0,1.2405621684503512,0.0
6,0.01,2.0,2.0,10.0,2.0,1.3653256113429384,0.0
7,0.01,2.0,2.0,10.0,10.0,1.3402647436426356,0.0
8,0.01,2.0,2.0,10.0,20.0,1.3220064052567257,0.0
9,0.01,2.0,2.0,20.0,0.0,1.07719724219889,0.0
10,0.01,2.0,2.0,20.0,2.0,1.274339708754578,0.0
11,0.01,2.0,2.0,20.0,10.0,1.2590793449849569,0.0
12,0.01,2.0,2.0,20.0,20.0,0.9818039210261742,0.0
13,0.01,2.0,10.0,0.0,0.0,1.3342321015121086,0.0
14,0.01,2.0,10.0,2.0,0.0,1.3021503843659517,0.0
15,0.01,2.0,10.0,2.0,2.0,1.35779956445769,0.0
16,0.01,2.0,10.0,2.0,10.0,1.3465814781710663,0.0
17,0.01,2.0,10.0,2.0,20.0,1.0978672380244487,0.0
18,0.01,2.0,10.0,10.0,0.0,1.2744850535288732,0.0
19,0.01,2.0,10.0,10.0,2.0,0.8692391183464069,0.0
20,0.01,2.0,10.0,10.0,10.0,0.6754064472832809,0.0
21,0.01,2.0,10.0,10.0,20.0,0.8007821149248822,0.0
22,0.01,2.0,10.0,20.0,0.0,1.3519664039539558,0.0
23,0.01,2.0,10.0,20.0,2.0,1.2127102737503566,0.0
24,0.01,2.0,10.0,20.0,10.0,1.2962178374517466,0.0
25,0.01,2.0,10.0,20.0,20.0,1.2053310409954827,0.0
26,0.01,2.0,20.0,0.0,0.0,1.4072686162555688,0.0
27,0.01,2.0,20.0,2.0,0.0,1.3333640956908388,0.0
28,0.01,2.0,20.0,2.0,2.0,1.2615088067444467,0.0
29,0.01,2.0,20.0,2.0,10.0,1.3276324374961832,0.0
30,0.01,2.0,20.0,2.0,20.0,1.4104329726283646,0.0
31,0.01,2.0,20.0,10.0,0.0,1.2579257216527382,0.0
32,0.01,2.0,20.0,10.0,2.0,1.3005174248062632,0.0
33,0.01,2.0,20.0,10.0,10.0,1.3308773936181824,0.0
34,0.01,2.0,20.0,10.0,20.0,1.2463479231871908,0.0
35,0.01,2.0,20.0,20.0,0.0,1.3078508737536072,0.0
36,0.01,2.0,20.0,20.0,2.0,1.3120926579132444,0.0
