,LR,Layer1,Layer2,Layer3,Layer4,Fitness,Generation
420,0.01,40.0,40.0,0.0,16.0,0.6575518316754047,
421,0.01,20.0,17.0,9.0,0.0,0.052022291242366236,
422,0.01,40.0,15.0,0.0,0.0,0.6098484137475878,
423,0.01,17.0,40.0,0.0,0.0,0.486750008577779,
424,0.01,40.0,15.0,18.0,20.0,0.2641461632059601,
425,0.01,17.0,25.0,0.0,0.0,0.4248961412470533,
426,0.01,17.0,40.0,0.0,0.0,0.5829877481941661,
427,0.01,17.0,40.0,0.0,0.0,0.5810290257171091,
428,0.01,27.0,40.0,0.0,20.0,0.4504877482053185,
429,0.01,17.0,40.0,18.0,0.0,-0.028323256919752907,
430,0.01,37.0,41.0,0.0,0.0,0.4481524983416968,
431,0.01,40.0,40.0,0.0,0.0,0.5204261122123209,
432,0.01,37.0,21.0,3.0,0.0,-0.037121655212846605,
433,0.021,40.0,40.0,0.0,0.0,0.5686548797208921,
434,0.001,40.0,40.0,0.0,0.0,0.5986366395705707,
435,0.01,40.0,40.0,18.0,0.0,0.7647725343347669,
436,0.021,27.0,40.0,0.0,0.0,0.4646079361759986,
437,0.040999999999999995,40.0,40.0,18.0,0.0,-2.13423594982721,
438,0.01,40.0,15.0,0.0,4.0,0.7106899107641145,
439,0.01,40.0,40.0,0.0,0.0,0.6529693329047089,
440,0.01,37.0,15.0,18.0,4.0,-0.03071286532052775,
441,0.061,40.0,40.0,0.0,0.0,-1219354745821.8516,
442,0.01,17.0,40.0,0.0,0.0,0.4059156632174293,
443,0.01,40.0,21.0,0.0,0.0,0.5963096212859202,
444,0.001,17.0,40.0,3.0,0.0,0.2691762471067709,
445,0.01,40.0,21.0,12.0,0.0,0.18444645962831466,
446,0.01,40.0,40.0,0.0,0.0,0.7186172131029661,
447,0.01,40.0,40.0,0.0,0.0,0.4215364139431771,
448,0.061,40.0,40.0,0.0,0.0,-1031243067543449.0,
449,0.040999999999999995,40.0,40.0,0.0,0.0,0.4862386947443126,
450,0.01,17.0,40.0,0.0,0.0,0.4343772522583644,
451,0.01,40.0,40.0,18.0,0.0,0.5607989939781372,
452,0.01,17.0,1.0,6.0,0.0,0.5417913850410017,
453,0.01,2.0,40.0,18.0,0.0,0.5471887010810729,
454,0.01,40.0,40.0,0.0,0.0,0.43723983549500334,
455,0.01,40.0,21.0,0.0,0.0,0.4206079468500472,
456,0.01,40.0,40.0,9.0,4.0,0.4192488399886953,
457,0.01,40.0,21.0,15.0,0.0,0.20926024768914572,
458,0.01,17.0,40.0,0.0,0.0,0.5991967277502469,
459,0.01,40.0,15.0,0.0,4.0,0.6582457099931689,
460,0.01,22.0,40.0,0.0,12.0,0.7048964169151108,
461,0.01,40.0,15.0,0.0,4.0,0.38393448631393,
462,0.01,17.0,40.0,9.0,0.0,0.6037455648139213,
463,0.01,22.0,40.0,0.0,0.0,0.6007906955819278,
464,0.01,17.0,40.0,12.0,12.0,0.5480593726321045,
465,0.01,2.0,40.0,0.0,0.0,0.6831258936851721,
466,0.01,17.0,40.0,0.0,0.0,0.6902632490398054,
467,0.01,17.0,40.0,0.0,0.0,0.7432569847218622,
468,0.01,17.0,40.0,0.0,8.0,0.5644160121701697,
469,0.01,7.0,40.0,0.0,0.0,0.3231688475430923,
470,0.01,40.0,15.0,0.0,4.0,0.6734307839642248,
471,0.01,40.0,40.0,0.0,0.0,0.4931083750809616,
472,0.01,7.0,15.0,0.0,4.0,0.4406713717926518,
473,0.01,2.0,40.0,0.0,0.0,0.5989505088150789,
474,0.01,40.0,40.0,0.0,0.0,0.5511178454890353,
475,0.01,40.0,40.0,0.0,0.0,0.5330662435035074,
476,0.061,40.0,40.0,6.0,0.0,-0.11146798640335254,
477,0.01,22.0,40.0,0.0,0.0,0.6762190273184574,
478,0.01,17.0,40.0,0.0,0.0,0.4839830006879561,
479,0.01,40.0,33.0,0.0,0.0,0.5920637201232681,
480,0.01,12.0,40.0,0.0,0.0,0.5309007643653862,
481,0.001,40.0,33.0,0.0,0.0,0.5803691402240629,
482,0.01,40.0,40.0,0.0,0.0,0.7823222810742747,
483,0.01,40.0,40.0,0.0,0.0,0.5790211793204898,
484,0.01,40.0,40.0,18.0,16.0,-0.11022210756286288,
485,0.01,40.0,40.0,0.0,8.0,0.7602854762917788,
486,0.01,40.0,40.0,0.0,0.0,0.37413347451485857,
487,0.01,32.0,40.0,0.0,0.0,0.516500046602675,
488,0.01,42.0,40.0,0.0,12.0,0.5677016836525806,
489,0.01,32.0,40.0,3.0,0.0,0.4300150511468118,
490,0.01,17.0,40.0,0.0,0.0,0.6330207640712024,
491,0.01,27.0,5.0,0.0,8.0,-0.07039808498285915,
492,0.01,17.0,40.0,0.0,8.0,0.6163747685313821,
493,0.061,27.0,5.0,0.0,8.0,-1.1095853227316872,
494,0.01,17.0,40.0,9.0,0.0,-0.11617043584095987,
495,0.01,17.0,40.0,9.0,0.0,0.5378936679661424,
496,0.061,12.0,40.0,9.0,0.0,-0.1654234274919506,
497,0.01,17.0,41.0,9.0,0.0,0.6144140923063988,
498,0.01,27.0,40.0,0.0,0.0,0.4797985282558306,
499,0.01,32.0,40.0,0.0,0.0,0.5758510351805868,
500,0.040999999999999995,42.0,40.0,0.0,0.0,-81780474858999.94,
501,0.01,32.0,9.0,0.0,0.0,0.4299593692420478,
502,0.01,40.0,40.0,0.0,0.0,0.6900867064122631,
503,0.01,37.0,41.0,0.0,0.0,0.5370485270610499,
504,0.01,40.0,37.0,0.0,20.0,0.68846214191795,
505,0.01,37.0,41.0,3.0,0.0,-0.1153052975375668,
506,0.01,40.0,40.0,0.0,0.0,0.6789444091778276,
507,0.01,40.0,40.0,0.0,8.0,0.4991478009221302,
508,0.01,40.0,21.0,0.0,0.0,0.40786655999634536,
509,0.040999999999999995,40.0,40.0,0.0,8.0,0.6275743751485701,
510,0.021,37.0,21.0,0.0,0.0,0.7080795789020747,
511,0.01,22.0,40.0,0.0,0.0,0.5249085444729796,
512,0.021,37.0,33.0,18.0,0.0,0.13961913068276033,
513,0.01,27.0,40.0,0.0,0.0,0.4973211394569818,
514,0.01,40.0,40.0,18.0,0.0,0.6067529214060801,
515,0.01,17.0,40.0,9.0,0.0,0.5180723248181349,
516,0.001,12.0,40.0,18.0,0.0,0.1141015440848745,
517,0.01,17.0,40.0,18.0,0.0,0.28098803919534965,
518,0.01,40.0,40.0,0.0,0.0,0.6580812255940628,
519,0.01,40.0,15.0,0.0,0.0,0.7025457419351454,
520,0.021,40.0,40.0,12.0,0.0,0.7755033870360791,
521,0.01,2.0,15.0,0.0,0.0,0.6418069891257979,
522,0.01,32.0,40.0,0.0,0.0,0.6044242876171291,
523,0.01,40.0,40.0,0.0,0.0,0.7039067217026677,
524,0.01,17.0,21.0,0.0,0.0,0.637892186466688,
525,0.01,22.0,40.0,0.0,0.0,0.6348996873756221,
526,0.01,40.0,40.0,0.0,0.0,0.7758494151117927,
527,0.01,17.0,40.0,0.0,0.0,0.6478025753240078,
528,0.041,40.0,40.0,18.0,0.0,0.429111179997686,
529,0.061,17.0,40.0,0.0,0.0,0.20771459338381426,
530,0.01,17.0,41.0,9.0,0.0,0.43052325822494075,
531,0.01,40.0,33.0,0.0,0.0,0.5210746395040085,
532,0.041,17.0,41.0,9.0,8.0,0.2896931188878029,
533,0.01,2.0,33.0,0.0,0.0,0.6353754740332723,
534,0.01,22.0,40.0,0.0,0.0,0.588970413637586,
535,0.01,40.0,40.0,0.0,0.0,0.28609600887444464,
536,0.01,22.0,40.0,3.0,0.0,0.4495791146129461,
537,0.01,40.0,17.0,0.0,0.0,0.31888910173295504,
538,0.01,40.0,2.0,15.0,10.0,-1.6064783582681657,
539,0.01,32.0,40.0,0.0,0.0,0.5559082278596226,
540,0.01,40.0,2.0,0.0,10.0,-0.04877777778230952,
541,0.01,32.0,40.0,15.0,0.0,0.5747538733681644,
542,0.01,40.0,15.0,0.0,4.0,0.7497462089476512,
543,0.01,2.0,40.0,0.0,0.0,0.1502476485558082,
544,0.01,40.0,17.0,9.0,4.0,0.6077845580530763,
545,0.01,2.0,21.0,0.0,0.0,0.5986444437463181,
546,0.001,40.0,40.0,0.0,0.0,0.6284285299354503,
547,0.01,40.0,40.0,0.0,0.0,0.6413475324124439,
548,0.001,2.0,40.0,0.0,16.0,0.4973982735106919,
549,0.01,40.0,40.0,0.0,0.0,0.6277800605799164,
550,0.01,40.0,40.0,0.0,0.0,0.6023001767506594,
551,0.01,2.0,33.0,0.0,0.0,0.569413191849152,
552,0.01,2.0,40.0,0.0,12.0,0.5950633265232383,
553,0.01,27.0,33.0,0.0,0.0,0.19364133723290733,
554,0.01,40.0,40.0,12.0,0.0,-0.11513645232369951,
555,0.021,40.0,15.0,0.0,4.0,0.7543305712257481,
556,0.021,40.0,40.0,12.0,0.0,0.5842927805851412,
557,0.021,40.0,9.0,0.0,4.0,0.2916713533718296,
558,0.01,40.0,40.0,0.0,0.0,0.535524265242225,
559,0.01,40.0,40.0,0.0,0.0,0.5344172393022811,
560,0.01,40.0,37.0,0.0,0.0,0.465265048896103,
561,0.01,32.0,40.0,0.0,0.0,0.7707922890741624,
562,0.01,32.0,40.0,15.0,0.0,0.2905440193193186,
563,0.01,20.0,40.0,9.0,0.0,-0.00387772775166928,
564,0.01,32.0,17.0,18.0,0.0,0.30310065425799493,
565,0.01,32.0,40.0,9.0,0.0,0.45115184164065414,
566,0.01,22.0,15.0,4.0,0.0,0.5127800333463155,
567,0.01,40.0,15.0,0.0,4.0,0.35202750671801986,
568,0.061,22.0,15.0,4.0,4.0,-0.15740390573263863,
569,0.041,40.0,15.0,0.0,4.0,0.47998413136369145,
570,0.01,40.0,40.0,18.0,0.0,0.11913530840318176,
571,0.01,2.0,40.0,0.0,0.0,0.6692822771477827,
572,0.01,40.0,5.0,18.0,0.0,0.454115977332729,
573,0.01,17.0,40.0,0.0,0.0,0.6822819702725091,
574,0.01,17.0,40.0,0.0,0.0,0.56842645698411,
575,0.01,40.0,40.0,0.0,0.0,0.49508212254073625,
576,0.021,17.0,25.0,0.0,0.0,0.6014685786467963,
577,0.01,40.0,40.0,6.0,0.0,0.06585312811967836,
578,0.01,40.0,40.0,0.0,0.0,0.5538767453403941,
579,0.01,17.0,40.0,9.0,0.0,0.03648833842356769,
580,0.01,40.0,5.0,0.0,0.0,0.6552762224994315,
581,0.041,17.0,40.0,9.0,0.0,-0.10650186693644259,
582,0.01,22.0,40.0,0.0,0.0,0.6560324302085925,
583,0.021,17.0,21.0,0.0,0.0,0.4104585539376675,
584,0.01,22.0,41.0,0.0,0.0,0.6960249706669093,
585,0.021,32.0,21.0,0.0,0.0,0.5692663120363974,
586,0.01,17.0,40.0,0.0,0.0,0.5559902438700629,
587,0.01,20.0,40.0,0.0,0.0,0.6903818582608556,
588,0.021,27.0,40.0,0.0,0.0,0.22853302754864324,
589,0.01,20.0,40.0,0.0,16.0,0.6478221586916311,
590,0.01,17.0,40.0,9.0,0.0,0.07715973955249478,
591,0.01,2.0,15.0,0.0,0.0,0.30601808803935415,
592,0.01,17.0,33.0,9.0,4.0,-0.3775589460393989,
593,0.01,37.0,15.0,0.0,0.0,0.6041652170211362,
594,0.01,40.0,40.0,0.0,0.0,0.2765320422890758,
595,0.001,40.0,15.0,0.0,0.0,0.3995590988683284,
596,0.01,42.0,40.0,0.0,0.0,0.5720126459895708,
597,0.001,40.0,15.0,6.0,0.0,0.16818750493449186,
598,0.01,22.0,40.0,0.0,0.0,0.5422529751294659,
599,0.01,40.0,40.0,0.0,0.0,0.6713022985455842,
600,0.01,22.0,33.0,0.0,20.0,0.5299609212528026,
601,0.01,40.0,40.0,0.0,0.0,0.7806094317593022,
602,0.021,40.0,40.0,0.0,0.0,0.583824683958839,
603,0.01,40.0,15.0,0.0,4.0,0.5425662806504082,
604,0.021,32.0,1.0,0.0,0.0,0.1968074927055541,
605,0.061,40.0,15.0,0.0,4.0,-1852143957.5001097,
