,LR,Layer1,Layer2,Layer3,Layer4,Fitness,Generation
32,0.001,2.0,20.0,10.0,2.0,208.3748830792609,0.0
33,0.001,2.0,20.0,10.0,10.0,262.18191958434,0.0
34,0.001,2.0,20.0,10.0,20.0,262.2693004541621,0.0
35,0.001,2.0,20.0,20.0,0.0,226.5149147699672,0.0
36,0.001,2.0,20.0,20.0,2.0,225.2077380391588,0.0
37,0.001,2.0,20.0,20.0,10.0,253.4008710493311,0.0
38,0.001,2.0,20.0,20.0,20.0,229.5625547065129,0.0
39,0.001,2.0,40.0,0.0,0.0,257.8618959358166,0.0
40,0.001,2.0,40.0,2.0,0.0,255.79609448954426,0.0
41,0.001,2.0,40.0,2.0,2.0,249.34401855381086,0.0
42,0.001,2.0,40.0,2.0,10.0,202.78968466236347,0.0
43,0.001,2.0,40.0,2.0,20.0,236.27028357801998,0.0
44,0.001,2.0,40.0,10.0,0.0,240.63718727398208,0.0
45,0.001,2.0,40.0,10.0,2.0,267.4029694481369,0.0
46,0.001,2.0,40.0,10.0,10.0,261.7986922708335,0.0
47,0.001,2.0,40.0,10.0,20.0,285.71144694478915,0.0
48,0.001,2.0,40.0,20.0,0.0,273.09190933911833,0.0
49,0.001,2.0,40.0,20.0,2.0,299.06226935475985,0.0
50,0.001,2.0,40.0,20.0,10.0,225.9557655957426,0.0
51,0.001,2.0,40.0,20.0,20.0,276.92432662950716,0.0
52,0.001,20.0,2.0,0.0,0.0,174.31528388011822,0.0
53,0.001,20.0,2.0,2.0,0.0,194.6106634681208,0.0
54,0.001,20.0,2.0,2.0,2.0,220.7558508939717,0.0
55,0.001,20.0,2.0,2.0,10.0,212.54004910206268,0.0
56,0.001,20.0,2.0,2.0,20.0,267.41366866110957,0.0
57,0.001,20.0,2.0,10.0,0.0,162.9662746304381,0.0
58,0.001,20.0,2.0,10.0,2.0,211.1133336922121,0.0
59,0.001,20.0,2.0,10.0,10.0,216.6232633366293,0.0
60,0.001,20.0,2.0,10.0,20.0,261.9945958588841,0.0
61,0.001,20.0,2.0,20.0,0.0,221.52553723385296,0.0
62,0.001,20.0,2.0,20.0,2.0,211.90981655535396,0.0
63,0.001,20.0,2.0,20.0,10.0,250.69618629297054,0.0
64,0.001,20.0,2.0,20.0,20.0,243.52616010481304,0.0
65,0.001,20.0,10.0,0.0,0.0,188.18064888088784,0.0
66,0.001,20.0,10.0,2.0,0.0,228.9470911711248,0.0
67,0.001,20.0,10.0,2.0,2.0,180.244402058608,0.0
68,0.001,20.0,10.0,2.0,10.0,214.82560115832104,0.0
69,0.001,20.0,10.0,2.0,20.0,209.73611782337903,0.0
70,0.001,20.0,10.0,10.0,0.0,233.50799608942648,0.0
71,0.001,20.0,10.0,10.0,2.0,244.59554932883609,0.0
72,0.001,20.0,10.0,10.0,10.0,214.77068855641332,0.0
73,0.001,20.0,10.0,10.0,20.0,222.9541056438815,0.0
