,LR,Layer1,Layer2,Layer3,Layer4,Fitness,Generation
45,0.01,2.0,40.0,10.0,2.0,270.1407640213648,0
46,0.01,2.0,40.0,10.0,10.0,239.1946420506339,0
47,0.01,2.0,40.0,10.0,20.0,243.75356763970888,0
48,0.01,2.0,40.0,20.0,0.0,217.96056346564387,0
49,0.01,2.0,40.0,20.0,2.0,200.02568326433175,0
50,0.01,2.0,40.0,20.0,10.0,235.51966960951316,0
51,0.01,2.0,40.0,20.0,20.0,178.56353710326283,0
52,0.01,20.0,2.0,0.0,0.0,261.96388573733793,0
53,0.01,20.0,2.0,2.0,0.0,169.95005280080804,0
54,0.01,20.0,2.0,2.0,2.0,378.6488686429701,0
55,0.01,20.0,2.0,2.0,10.0,236.05179301021542,0
56,0.01,20.0,2.0,2.0,20.0,260.7588970536654,0
57,0.01,20.0,2.0,10.0,0.0,220.40817895889853,0
58,0.01,20.0,2.0,10.0,2.0,286.9211474449829,0
59,0.01,20.0,2.0,10.0,10.0,229.8371487024024,0
60,0.01,20.0,2.0,10.0,20.0,244.44611388331344,0
61,0.01,20.0,2.0,20.0,0.0,244.23171348691375,0
62,0.01,20.0,2.0,20.0,2.0,294.91193291103946,0
63,0.01,20.0,2.0,20.0,10.0,287.94650987049425,0
64,0.01,20.0,2.0,20.0,20.0,218.83149035938743,0
65,0.01,20.0,10.0,0.0,0.0,292.69279905819246,0
66,0.01,20.0,10.0,2.0,0.0,267.124218465147,0
67,0.01,20.0,10.0,2.0,2.0,279.04771282918614,0
68,0.01,20.0,10.0,2.0,10.0,101.49147386903947,0
69,0.01,20.0,10.0,2.0,20.0,170.54537441802825,0
70,0.01,20.0,10.0,10.0,0.0,212.03128451034277,0
71,0.01,20.0,10.0,10.0,2.0,213.0466087554418,0
72,0.01,20.0,10.0,10.0,10.0,270.3563882751306,0
73,0.01,20.0,10.0,10.0,20.0,230.52786272629703,0
74,0.01,20.0,10.0,20.0,0.0,278.0310018141272,0
75,0.01,20.0,10.0,20.0,2.0,237.44214280031412,0
76,0.01,20.0,10.0,20.0,10.0,198.60557682502787,0
77,0.01,20.0,10.0,20.0,20.0,228.95068457545682,0
78,0.01,20.0,20.0,0.0,0.0,280.29598220777433,0
79,0.01,20.0,20.0,2.0,0.0,292.48312587411044,0
80,0.01,20.0,20.0,2.0,2.0,190.07117461899313,0
81,0.01,20.0,20.0,2.0,10.0,199.13076879806528,0
82,0.01,20.0,20.0,2.0,20.0,296.5578269531704,0
83,0.01,20.0,20.0,10.0,0.0,263.2198648096136,0
84,0.01,20.0,20.0,10.0,2.0,266.34630615027754,0
85,0.01,20.0,20.0,10.0,10.0,229.86019725405077,0
86,0.01,20.0,20.0,10.0,20.0,218.65890435941088,0
87,0.01,20.0,20.0,20.0,0.0,244.30572167328228,0
88,0.01,20.0,20.0,20.0,2.0,230.94324434623735,0
89,0.01,20.0,20.0,20.0,10.0,202.79888904015863,0
90,0.01,20.0,20.0,20.0,20.0,275.34984554602767,0
91,0.01,20.0,40.0,0.0,0.0,318.48338701159196,0
92,0.01,20.0,40.0,2.0,0.0,237.97992439484585,0
93,0.01,20.0,40.0,2.0,2.0,267.86375717341906,0
94,0.01,20.0,40.0,2.0,10.0,211.6235736318247,0
95,0.01,20.0,40.0,2.0,20.0,243.51475898745647,0
96,0.01,20.0,40.0,10.0,0.0,177.0847697790219,0
97,0.01,20.0,40.0,10.0,2.0,124.680379688772,0
98,0.01,20.0,40.0,10.0,10.0,212.52024263046025,0
99,0.01,20.0,40.0,10.0,20.0,181.17171761312107,0
100,0.01,20.0,40.0,20.0,0.0,214.35310057800768,0
101,0.01,20.0,40.0,20.0,2.0,141.61470176669758,0
102,0.01,20.0,40.0,20.0,10.0,164.75240547449727,0
103,0.01,20.0,40.0,20.0,20.0,271.1287382845197,0
104,0.01,40.0,2.0,0.0,0.0,331.9582757278531,0
105,0.01,40.0,2.0,2.0,0.0,102.75971853577867,0
106,0.01,40.0,2.0,2.0,2.0,129.2937261788984,0
107,0.01,40.0,2.0,2.0,10.0,217.36025553519283,0
108,0.01,40.0,2.0,2.0,20.0,255.7023487300423,0
109,0.01,40.0,2.0,10.0,0.0,221.97290129342701,0
110,0.01,40.0,2.0,10.0,2.0,199.0839858994101,0
111,0.01,40.0,2.0,10.0,10.0,241.72402430565154,0
112,0.01,40.0,2.0,10.0,20.0,251.12935931508082,0
113,0.01,40.0,2.0,20.0,0.0,183.82112086696483,0
114,0.01,40.0,2.0,20.0,2.0,101.66675907397217,0
115,0.01,40.0,2.0,20.0,10.0,168.510117387429,0
116,0.01,40.0,2.0,20.0,20.0,189.06497736283313,0
117,0.01,40.0,10.0,0.0,0.0,320.56714593181346,0
118,0.01,40.0,10.0,2.0,0.0,204.0846168931202,0
119,0.01,40.0,10.0,2.0,2.0,149.46323321202738,0
120,0.01,40.0,10.0,2.0,10.0,100.91310512352992,0
121,0.01,40.0,10.0,2.0,20.0,223.39071290540602,0
122,0.01,40.0,10.0,10.0,0.0,204.8637415891765,0
123,0.01,40.0,10.0,10.0,2.0,272.8411254340514,0
124,0.01,40.0,10.0,10.0,10.0,194.84926996035824,0
125,0.01,40.0,10.0,10.0,20.0,219.10578183730703,0
126,0.01,40.0,10.0,20.0,0.0,220.690857924339,0
127,0.01,40.0,10.0,20.0,2.0,196.96656883899763,0
128,0.01,40.0,10.0,20.0,10.0,186.42287763443974,0
129,0.01,40.0,10.0,20.0,20.0,297.52100884921555,0
130,0.01,40.0,20.0,0.0,0.0,318.45239948067206,0
131,0.01,40.0,20.0,2.0,0.0,337.99677388534707,0
132,0.01,40.0,20.0,2.0,2.0,102.12555657014576,0
133,0.01,40.0,20.0,2.0,10.0,223.68000739131952,0
134,0.01,40.0,20.0,2.0,20.0,103.00487562652128,0
135,0.01,40.0,20.0,10.0,0.0,169.1781751596125,0
136,0.01,40.0,20.0,10.0,2.0,188.719831348812,0
137,0.01,40.0,20.0,10.0,10.0,196.82022856012702,0
138,0.01,40.0,20.0,10.0,20.0,197.17310422252694,0
139,0.01,40.0,20.0,20.0,0.0,170.92305796110062,0
140,0.01,40.0,20.0,20.0,2.0,226.90053895760252,0
141,0.01,40.0,20.0,20.0,10.0,224.75344949453824,0
142,0.01,40.0,20.0,20.0,20.0,229.66165966659435,0
143,0.01,40.0,40.0,0.0,0.0,261.31999199638415,0
144,0.01,40.0,40.0,2.0,0.0,150.5561377801098,0
145,0.01,40.0,40.0,2.0,2.0,102.21832416107452,0
146,0.01,40.0,40.0,2.0,10.0,99.63266160080404,0
147,0.01,40.0,40.0,2.0,20.0,165.92887376738682,0
148,0.01,40.0,40.0,10.0,0.0,175.21422304452395,0
149,0.01,40.0,40.0,10.0,2.0,192.9158101014956,0
150,0.01,40.0,40.0,10.0,10.0,145.38180978874806,0
151,0.01,40.0,40.0,10.0,20.0,111.1503560092909,0
152,0.01,40.0,40.0,20.0,0.0,196.47604579287173,0
153,0.01,40.0,40.0,20.0,2.0,218.08374770000606,0
154,0.01,40.0,40.0,20.0,10.0,165.4512057967556,0
155,0.01,40.0,40.0,20.0,20.0,140.6291332999531,0
