,LR,Layer1,Layer2,Layer3,Layer4,Fitness,Generation
255,0.01,20.0,40.0,10.0,20.0,115.47235100880421,0.0
256,0.01,20.0,40.0,20.0,0.0,115.25613733830862,0.0
257,0.01,20.0,40.0,20.0,2.0,77.41658911428907,0.0
258,0.01,20.0,40.0,20.0,10.0,120.51611635322242,0.0
259,0.01,20.0,40.0,20.0,20.0,119.47804380929304,0.0
260,0.01,40.0,2.0,0.0,0.0,162.01522094518066,0.0
261,0.01,40.0,2.0,2.0,0.0,115.64421500410609,0.0
262,0.01,40.0,2.0,2.0,2.0,123.46554288609022,0.0
263,0.01,40.0,2.0,2.0,10.0,134.56030088480216,0.0
264,0.01,40.0,2.0,2.0,20.0,121.31392476273052,0.0
265,0.01,40.0,2.0,10.0,0.0,85.9467981331177,0.0
266,0.01,40.0,2.0,10.0,2.0,120.6580821585652,0.0
267,0.01,40.0,2.0,10.0,10.0,115.2218851043642,0.0
268,0.01,40.0,2.0,10.0,20.0,128.50903988439597,0.0
269,0.01,40.0,2.0,20.0,0.0,99.1130168869263,0.0
270,0.01,40.0,2.0,20.0,2.0,77.42960357193809,0.0
271,0.01,40.0,2.0,20.0,10.0,126.2339073170334,0.0
272,0.01,40.0,2.0,20.0,20.0,111.03934596608453,0.0
273,0.01,40.0,10.0,0.0,0.0,160.62938700979402,0.0
274,0.01,40.0,10.0,2.0,0.0,118.14333639933949,0.0
275,0.01,40.0,10.0,2.0,2.0,128.51151536510213,0.0
276,0.01,40.0,10.0,2.0,10.0,124.65676232633444,0.0
277,0.01,40.0,10.0,2.0,20.0,111.80005969168032,0.0
278,0.01,40.0,10.0,10.0,0.0,122.0361560846867,0.0
279,0.01,40.0,10.0,10.0,2.0,122.5763324915635,0.0
280,0.01,40.0,10.0,10.0,10.0,73.95690180663145,0.0
281,0.01,40.0,10.0,10.0,20.0,130.22383855420102,0.0
282,0.01,40.0,10.0,20.0,0.0,131.72688678356693,0.0
283,0.01,40.0,10.0,20.0,2.0,130.1671125581729,0.0
284,0.01,40.0,10.0,20.0,10.0,118.37984877330078,0.0
285,0.01,40.0,10.0,20.0,20.0,126.63547319614996,0.0
286,0.01,40.0,20.0,0.0,0.0,138.66982545004558,0.0
287,0.01,40.0,20.0,2.0,0.0,116.73394391713032,0.0
288,0.01,40.0,20.0,2.0,2.0,65.7309180793461,0.0
289,0.01,40.0,20.0,2.0,10.0,120.91577050768944,0.0
290,0.01,40.0,20.0,2.0,20.0,132.63123198461795,0.0
291,0.01,40.0,20.0,10.0,0.0,96.41519679784945,0.0
292,0.01,40.0,20.0,10.0,2.0,113.94310948812937,0.0
293,0.01,40.0,20.0,10.0,10.0,92.70675938615452,0.0
294,0.01,40.0,20.0,10.0,20.0,156.66967305431402,0.0
295,0.01,40.0,20.0,20.0,0.0,149.97207106464512,0.0
296,0.01,40.0,20.0,20.0,2.0,127.31167952799684,0.0
297,0.01,40.0,20.0,20.0,10.0,128.3053843244821,0.0
298,0.01,40.0,20.0,20.0,20.0,123.76747703469509,0.0
299,0.01,40.0,40.0,0.0,0.0,161.06600486156853,0.0
300,0.01,40.0,40.0,2.0,0.0,104.2620687569732,0.0
301,0.01,40.0,40.0,2.0,2.0,108.43053829608583,0.0
302,0.01,40.0,40.0,2.0,10.0,133.18369848158713,0.0
303,0.01,40.0,40.0,2.0,20.0,102.04478309286701,0.0
304,0.01,40.0,40.0,10.0,0.0,106.9217060846628,0.0
305,0.01,40.0,40.0,10.0,2.0,123.01786632234406,0.0
306,0.01,40.0,40.0,10.0,10.0,123.06316072417744,0.0
307,0.01,40.0,40.0,10.0,20.0,109.249096604713,0.0
308,0.01,40.0,40.0,20.0,0.0,147.793592528935,0.0
309,0.01,40.0,40.0,20.0,2.0,116.1616210683696,0.0
310,0.01,40.0,40.0,20.0,10.0,134.03892087344607,0.0
311,0.01,40.0,40.0,20.0,20.0,80.91400638883005,0.0
312,0.001,20.0,20.0,20.0,0.0,132.55571653344904,
313,0.01,40.0,10.0,20.0,10.0,117.47138817389018,
314,0.001,2.0,20.0,20.0,0.0,118.8628854909785,
315,0.01,2.0,10.0,20.0,10.0,130.2756765107276,
316,0.01,2.0,20.0,10.0,10.0,124.3900741179192,
317,0.001,20.0,40.0,0.0,0.0,134.5238231332629,
318,0.011,2.0,20.0,10.0,8.0,120.97610154389886,
319,0.011,20.0,40.0,0.0,0.0,148.37360256503248,
320,0.01,40.0,40.0,20.0,20.0,82.85757599673805,
321,0.001,40.0,10.0,0.0,0.0,118.38596609719075,
322,0.006,40.0,40.0,20.0,20.0,100.00850004660785,
323,0.001,40.0,10.0,18.0,0.0,125.07001316143851,
324,0.01,20.0,2.0,0.0,0.0,155.24373991053332,
325,0.01,40.0,40.0,0.0,0.0,137.4604418489647,
326,0.01,20.0,2.0,15.0,0.0,114.66470741560069,
327,0.01,7.0,40.0,0.0,0.0,155.89368576201198,
328,0.01,20.0,2.0,10.0,20.0,131.32005213374669,
329,0.01,2.0,10.0,2.0,10.0,105.02020645228907,
330,0.01,20.0,2.0,0.0,20.0,98.12222800874554,
331,0.01,2.0,1.0,2.0,10.0,125.45411859745326,
332,0.01,20.0,40.0,2.0,10.0,104.60739984783612,
333,0.001,40.0,2.0,0.0,0.0,133.26299966311674,
334,0.001,20.0,17.0,2.0,10.0,117.29755871581708,
335,0.016,40.0,2.0,0.0,0.0,127.88094902424649,
336,0.01,40.0,2.0,0.0,0.0,152.08525102342998,
337,0.01,20.0,2.0,0.0,0.0,144.20024440812807,
338,0.01,37.0,1.0,0.0,0.0,70.86021157477396,
339,0.011,20.0,2.0,0.0,0.0,137.40184544440916,
340,0.01,40.0,40.0,0.0,0.0,136.94416931039382,
341,0.01,20.0,2.0,10.0,10.0,126.54642467205497,
342,0.01,40.0,40.0,0.0,0.0,158.91314127508429,
343,0.006,20.0,2.0,10.0,10.0,134.0439386193141,
344,0.01,40.0,40.0,0.0,0.0,154.26625759456445,
345,0.01,2.0,10.0,2.0,10.0,130.65352851453324,
346,0.01,40.0,17.0,0.0,0.0,89.65322606772781,
347,0.01,2.0,41.0,2.0,10.0,107.83247311572492,
348,0.01,2.0,10.0,2.0,10.0,115.24693868407005,
349,0.01,20.0,20.0,20.0,0.0,116.43103130549767,
350,0.01,2.0,41.0,2.0,10.0,118.80719155838591,
351,0.01,27.0,20.0,20.0,0.0,137.68941768087822,
352,0.01,7.0,40.0,0.0,0.0,149.3406855328731,
353,0.01,40.0,40.0,0.0,0.0,136.7173469988153,
354,0.006,42.0,40.0,0.0,0.0,137.72420333659886,
355,0.001,40.0,40.0,0.0,0.0,135.06501321529305,
356,0.01,40.0,40.0,0.0,0.0,153.5174820481198,
357,0.01,7.0,40.0,0.0,0.0,137.7681269285771,
358,0.01,40.0,33.0,0.0,20.0,139.9959439383876,
359,0.011,7.0,40.0,0.0,0.0,153.60844896067573,
360,0.01,40.0,10.0,0.0,0.0,151.18806148533767,
361,0.01,40.0,20.0,10.0,20.0,129.48929676393533,
362,0.01,2.0,10.0,0.0,0.0,117.05503830345523,
363,0.01,37.0,20.0,10.0,20.0,111.07703102633147,
364,0.01,40.0,40.0,0.0,0.0,153.83056795823543,
365,0.01,20.0,20.0,0.0,0.0,131.4476970163517,
366,0.001,40.0,40.0,0.0,16.0,134.6350605247694,
367,0.01,20.0,20.0,0.0,8.0,153.39908174511856,
368,0.01,20.0,2.0,0.0,0.0,125.32379238457104,
369,0.01,7.0,40.0,0.0,0.0,164.18030371870563,
370,0.01,20.0,1.0,12.0,0.0,109.34069299692784,
371,0.01,42.0,40.0,0.0,0.0,150.0687433025567,
372,0.01,42.0,40.0,0.0,0.0,151.52467010511612,
373,0.006,40.0,10.0,0.0,0.0,136.59668632133025,
374,0.01,42.0,37.0,0.0,0.0,143.64076213823807,
375,0.006,2.0,10.0,0.0,0.0,139.12243991088363,
376,0.01,40.0,40.0,20.0,0.0,139.97414126445068,
377,0.01,40.0,40.0,0.0,0.0,154.17752182343952,
378,0.01,32.0,40.0,20.0,4.0,109.1713014212811,
379,0.006,40.0,40.0,0.0,0.0,155.60715900096682,
380,0.01,7.0,40.0,0.0,0.0,156.7160145183171,
381,0.01,40.0,10.0,0.0,0.0,137.64670890177769,
382,0.01,7.0,37.0,6.0,0.0,126.38747509530961,
383,0.01,40.0,10.0,0.0,12.0,146.15875455347623,
384,0.01,40.0,40.0,0.0,0.0,142.51199775419587,
385,0.01,7.0,40.0,0.0,0.0,140.139833994696,
